URL|Title|Summary|Last Updated
"/docs/actions/revoke-active-sessions"|"One active session per user | Ory"|"Revoke all active sessions for a user. This ensures each user has exactly one active session and device at a time."|"2025-01-29T12:14:39.304Z"
"/docs/actions/require-verified-address"|"Require verified address | Ory"|"require_verified_address action is used on login triggers. It checks if user's email address has been verified before allowing sign in. If not, it prevents sign in and sends an error message. This improves security by ensuring only users with a verified email address can access the application."|"2025-01-29T12:14:40.107Z"
"/docs/cli/ory-auth-logout"|"ory auth logout | Ory"|"orYauthlogoutsignsoffyouraccountonthiscomputer."|"2025-01-29T12:14:40.475Z"
"/docs/cli/ory-create-event-stream"|"ory create event-stream | Ory"|"Create event stream: 
  - Command: create
  - Type: event-stream"|"2025-01-29T12:14:40.885Z"
"/docs/cli/ory-create-jwk"|"ory create jwk | Ory"|"Here is a concise summary of the documentation content:

ory create jwk
- Create JSON Web Key Set
- ory create jwk​ example
  - Include public key
  - Include private key
  - Use json web key set schema
- Options inherited from parent commands
  - Use json web key set options
  - Specify key use (e.g. signing, encryption)
  - Specify key encoding (e.g. base64url)"|"2025-01-29T12:14:42.031Z"
"/docs/cli/ory-create-oauth2-client"|"ory create oauth2-client | Ory"|"Create oauth2-client 
- Synopsis
- Examples 
  oly create oauth2-client -n ""my app"" -g client_credentials -r token -a core,foobar 
- Options 
  --pgp-key 
  --pgp-key-url 
  --keybase keybase_username"|"2025-01-29T12:14:42.918Z"
"/docs/cli/ory-create-organization"|"ory create organization | Ory"|"To create an Ory Network organization, run the following command:
ory admin create --network <organization_name>"|"2025-01-29T12:14:43.377Z"
"/docs/cli/ory-create-relation-tuples"|"ory create relation-tuples | Ory"|"Traverses a directory, creating relation tuples from JSON files. Uses special filename ""-"" to read from STD_IN."|"2025-01-29T12:14:43.866Z"
"/docs/cli/ory-create-relationships"|"ory create relationships | Ory"|"Traverse a directory, create all relationships in JSON files. Pass special filename (-) to read from STD_IN."|"2025-01-29T12:14:44.409Z"
"/docs/cli/ory-create-workspace"|"ory create workspace | Ory"|"CreateOryNetworkWorkspace 
  -UseOryNetworkConfig 
  -SetNetworkName 
  -SetNodeEndpoint 
  -RegisterNode 
  -RegisterNodeAddress 
  -AddNodeConfig 
  -EnableOauth2 
  -SetTrustRootCA"|"2025-01-29T12:14:45.279Z"
"/docs/cli/ory-create"|"ory create | Ory"|"Key technical points:

Ory Network resources can be created using Ory's Client SDKs for various platforms (e.g., JavaScript, Java, Go).

Implementation details:

*   Ory Network uses a decentralized identity system based on the Self-Sovereign Identity (SSI) protocol.
*   Resources are stored in a database and are encrypted using end-to-end encryption.
*   The client SDKs handle authentication and authorization for resource creation.

Additional technical points:

*   Resource types include Users, Organizations, and Devices
*   Each resource type has unique attributes and methods for management."|"2025-01-29T12:14:46.711Z"
"/docs/cli/ory-delete-access-tokens"|"ory delete access-tokens | Ory"|"Delete all OAuth2 access tokens for a client using `ory db delete-access-tokens`. 

Command: ory db delete-access-tokens --client-id <client_id>

Deletes all access tokens associated with the specified client."|"2025-01-29T12:14:47.341Z"
"/docs/cli/ory-delete-event-stream"|"ory delete event-stream | Ory"|"Delete the event stream with ID, options:inheritParentOptions=true."|"2025-01-29T12:14:47.728Z"
"/docs/cli/ory-delete-identity"|"ory delete identity | Ory"|"Delete one or more identities by their ID(s)
Command: ory delete identity <id>
Options:
- Delete multiple identities using ory delete identity --ids 
- Use --json output for jq processing with jsonpath expressions."|"2025-01-29T12:14:48.431Z"
"/docs/cli/ory-delete-jwk"|"ory delete jwk | Ory"|"Delete JSON Web Key Set by set ID: jwk delete -set <set_id>"|"2025-01-29T12:14:48.874Z"
"/docs/cli/ory-delete-oauth2-client"|"ory delete oauth2-client | Ory"|"Delete one or more OAuth 2.0 Clients by specifying their IDs (e.g., `ory delete oauth2-client <client-id>`)"|"2025-01-29T12:14:49.430Z"
"/docs/cli/ory-delete-organization"|"ory delete organization | Ory"|"Delete the organization with the given ID, Options inherited from parent commands."|"2025-01-29T12:14:49.832Z"
"/docs/cli/ory-delete-relation-tuples"|"ory delete relation-tuples | Ory"|"Delete relation tuples matching a relation query:
Force: Delete all matching tuples
No force: Verify safe operation before deleting"|"2025-01-29T12:14:50.353Z"
"/docs/cli/ory-delete-relationships"|"ory delete relationships | Ory"|"Delete ALL relationships matching the relation query. It is recommended to first run the command without the --force flag to verify that the operation is safe."|"2025-01-29T12:14:50.896Z"
"/docs/cli/ory-delete"|"ory delete | Ory"|"Delete resources: 
- Deletes specified resource(s) from system
- Can be performed with or without cascading deletes for related records
- Option to skip soft deletions or use soft deletes instead of permanent removals
- Can be triggered by user action, scheduled task, or automation script
- Support for batch processing and bulk deletion"|"2025-01-29T12:14:51.711Z"
"/docs/cli/ory-format-jsonnet"|"ory format jsonnet | Ory"|"-w,--write writes output to a file instead of stdout
--write option can be combined with other options (not specified)
No specific glob syntax details provided"|"2025-01-29T12:14:52.228Z"
"/docs/cli/ory-format"|"ory format | Ory"|"Here is a concise summary of the documentation content:

* Helpers for formatting code include options such as:
  - ory format
  - ory format
  - Options
  - SEE ALSO 

Let me know if you would like me to add any further information."|"2025-01-29T12:14:53.064Z"
"/docs/cli/ory-get-identity-config"|"ory get identity-config | Ory"|"ory get identity-config -v --output json"|"2025-01-29T12:14:53.413Z"
"/docs/cli/ory-get-identity"|"ory get identity | Ory"|"Get one or more identities by their ID(s) via ory get identity 
    query identifier(s)
or y get identity​ <identifier>
    identifier
or y get identity​ 
    --selector <selector>
    selector"|"2025-01-29T12:14:54.172Z"
"/docs/cli/ory-get-jwk"|"ory get jwk | Ory"|"ory get jwk --id <jwk_id> | 
ory get jwk --ids <comma_separated_jwks>"|"2025-01-29T12:14:54.726Z"
"/docs/cli/ory-get-oauth2-client"|"ory get oauth2-client | Ory"|"ory get oauth2-client -i <id>"|"2025-01-29T12:14:55.113Z"
"/docs/cli/ory-get-oauth2-config"|"ory get oauth2-config | Ory"|"ory get oauth2-config --config-file <path>"|"2025-01-29T12:14:55.469Z"
"/docs/cli/ory-get-permission-config"|"ory get permission-config | Ory"|"ory get permission-config
get permissions config for ory network project
--inherited options from parent command 
see also: ory network command documentation"|"2025-01-29T12:14:55.972Z"
"/docs/cli/ory-get-project"|"ory get project | Ory"|"ory get project --config"|"2025-01-29T12:14:56.291Z"
"/docs/cli/ory-get-workspace"|"ory get workspace | Ory"|"Ory Network get workspace command 
Output format: JSON 
Includes workspace ID and credentials 
Options available for filtering and sorting workspaces 
SEE ALSO ory network get organization and ory network create workspace"|"2025-01-29T12:14:56.874Z"
"/docs/cli/ory-get"|"ory get | Ory"|"get /resource 

* GET method 
* Returns data 
* Uses URI 
* Supports query parameters 
* Returns HTTP response code 
* Accepts content type headers 
* Examples: /users, /products"|"2025-01-29T12:14:57.477Z"
"/docs/cli/ory-import-identities"|"ory import identities | Ory"|"Here is the summary:

Files can contain single or array of identities, valid via ""... identities validate"" command."|"2025-01-29T12:14:57.971Z"
"/docs/cli/ory-import-jwk"|"ory import jwk | Ory"|"ory import jwk 
import from one or more json files or stdin 
supported formats: raw json web keys or pem/der encoded data 
added to existing set if exists otherwise create a new set"|"2025-01-29T12:14:58.634Z"
"/docs/cli/ory-import-oauth2-client"|"ory import oauth2-client | Ory"|"ory import oauth2-client -f file1.json -f file2.json > clients.json 

ory import oauth2-client < input.txt 

-f ,--files Specify files to read OAuth 2.0 Client data from instead of STDIN 

< input.txt Read data from standard input

- See ory help for more options"|"2025-01-29T12:14:59.515Z"
"/docs/cli/ory-import"|"ory import | Ory"|"ory import > ory import​ > Options​ > 
- Import from external modules
- Import local modules
- Allow relative imports
- Exclude files from being imported
- Allow circular references
- Specify paths for dynamic imports
- Configure package exports 
- Specify dependencies"|"2025-01-29T12:15:00.195Z"
"/docs/cli/ory-introspect-token"|"ory introspect token | Ory"|"ory introspect token - URL endpoint for OAuth 2.0 token introspection
requires client_id and refresh_token as query parameters
response includes access token, expires_in, and refresh_token
includes refresh_token_expires_in option to specify token expiration period"|"2025-01-29T12:15:00.889Z"
"/docs/cli/ory-introspect"|"ory introspect | Ory"|"Ory Introspect is a tool for inspecting and managing Ory Kratos policies. It provides an API to list, get, update, and delete policy configurations.

Key implementation details:

* Ory Introspect uses the Ory Kratos client library to interact with the Kratos server.
* Policies are stored in YAML files on disk or in a database.
* The tool allows for filtering and pagination of policies when listing them.
* Policy updates can be performed by sending a request to the Kratos server with the updated configuration.
* Deletion of policies requires sending a DELETE request to the Kratos server."|"2025-01-29T12:15:02.167Z"
"/docs/cli/ory-is-allowed"|"ory is allowed | Ory"|"Checks if a subject has a relation on an object resolving subject sets and subject set rewrites."|"2025-01-29T12:15:02.603Z"
"/docs/cli/ory-is"|"ory is | Ory"|"Ory Network resource assertion includes checking for existence and validity. Assertions can be performed on specific resources such as identities, credentials, keys and certificates, using operations like Get and Check. The `Check` operation validates the Ory Network protocol's internal state by asserting certain properties of the resource. 

Key assertions include:
- Existence: Checking if a resource exists in the system
- Validity: Verifying that a valid Ory Network identity is returned for a credential or key/certificate"|"2025-01-29T12:15:03.659Z"
"/docs/cli/ory-lint-lint"|"ory lint lint | Ory"|"JSONNet Lint
- Official JSONNet linter used
- Status code 1 on issue detection
- Glob syntax"|"2025-01-29T12:15:04.178Z"
"/docs/cli/ory-lint"|"ory lint | Ory"|"Linting helpers:

* Enable linting on demand
* Linting configuration file (typically .lint.yml)
* Supported linting frameworks: ESLint, Prettier, TSLint
* Command line argument to specify linting framework and options
* Ability to run linting with different severity levels
* Integration with IDEs for real-time linting feedback"|"2025-01-29T12:15:05.091Z"
"/docs/cli/ory-list-event-streams"|"ory list event-streams | Ory"|"ory list event-streams 
- List all event streams available to the user 
- Displays a list of enabled and disabled event streams 
- Allows users to filter and sort event stream names 
- Shows an option to view more details about each event stream"|"2025-01-29T12:15:05.741Z"
"/docs/cli/ory-list-identities"|"ory list identities | Ory"|"Here is a concise summary of the technical points:

Consistency defaults to eventual
Eventually consistent data may not include newly created or updated items due to replication lag (about 5 seconds)"|"2025-01-29T12:15:06.418Z"
"/docs/cli/ory-list-oauth2-clients"|"ory list oauth2-clients | Ory"|"ory list oauth2-clients
  - Retrieves a list of OAuth 2.0 clients
  - Command output format: JSON array of client objects
  Options:
    -help, --help        Show help for this command
    -h, --help-message   Display usage message and exit"|"2025-01-29T12:15:07.164Z"
"/docs/cli/ory-list-organizations"|"ory list organizations | Ory"|"List of Ory Network organizations 
- List of Ory Network organizations returned by API call."|"2025-01-29T12:15:07.577Z"
"/docs/cli/ory-list-projects"|"ory list projects | Ory"|"Ory Database
Ory SDK
Ory CLI
Ory SDK for Go
Ory SDK for Node.js
Ory SDK for Python
Ory SDK for Java
Ory SDK for C++
Ory CLI for Windows
Ory CLI for macOS
Ory CLI for Linux"|"2025-01-29T12:15:08.328Z"
"/docs/cli/ory-list-relation-tuples"|"ory list relation-tuples | Ory"|"List relation tuples match given partial tuple
Returns paginated results."|"2025-01-29T12:15:08.740Z"
"/docs/cli/ory-list-relationships"|"ory list relationships | Ory"|"Matches a partial list relation tuple and returns pagated results."|"2025-01-29T12:15:09.137Z"
"/docs/cli/ory-list-workspaces"|"ory list workspaces | Ory"|"Ory Network workspaces use a configuration file (ory.json) stored locally on the user's device. The workspace is identified by a unique ID, which is used to manage access control and permissions. When an Ory Network client connects to the server, it provides its own public key and the ID of the desired workspace."|"2025-01-29T12:15:09.974Z"
"/docs/cli/ory-list"|"ory list | Ory"|"Here is a concise summary of the key technical points and implementation details:

Resource list 
Options  Additional information on resources 
SEE ALSO Documentation for specific resource listings"|"2025-01-29T12:15:10.476Z"
"/docs/cli/ory-open-account-experience-login"|"ory open account-experience login | Ory"|"open login page 
login functionality enabled for account experience"|"2025-01-29T12:15:10.853Z"
"/docs/cli/ory-open-account-experience-recovery"|"ory open account-experience recovery | Ory"|"Key technical points:

- Open recovery page 
- Inherited options from parent commands 
- SEE ALSO section (no specific details provided)"|"2025-01-29T12:15:11.343Z"
"/docs/cli/ory-open-account-experience-registration"|"ory open account-experience registration | Ory"|"Here is a concise summary of the technical points and implementation details:

* Open registration page in Orny 
  Option for inheriting options from parent command 
  Refer to SEE ALSO for more information."|"2025-01-29T12:15:11.981Z"
"/docs/cli/ory-open-account-experience-settings"|"ory open account-experience settings | Ory"|"Settings Page: 
Option Inherited from Parent Commands
See Also:"|"2025-01-29T12:15:12.397Z"
"/docs/cli/ory-open-account-experience-verification"|"ory open account-experience verification | Ory"|"Open verification page by navigating to ""ORY Open Account-Experience Verification"" and then clicking on the link."|"2025-01-29T12:15:12.874Z"
"/docs/cli/ory-open-account-experience"|"ory open account-experience | Ory"|"Ory Open Account Experience pages inherit options from parent commands.
Inherited options are listed under ""Options Inherited From Parent Commands"" section."|"2025-01-29T12:15:13.375Z"
"/docs/cli/ory-open"|"ory open | Ory"|"Ory Open Account Experience Page Options:

- Include link to external resources (e.g. FAQs, troubleshooting)
- Display available funding options and associated interest rates
- Show account type and minimum balance requirements
- Allow user to view and edit personal info
- Provide option to opt-out of marketing communications"|"2025-01-29T12:15:14.128Z"
"/docs/cli/ory-parse-relation-tuples"|"ory parse relation-tuples | Ory"|"Parse human readable relation tuples:

- Supports multiple output formats 
- Ignores comments starting with '//'
- Ignores blank lines"|"2025-01-29T12:15:14.711Z"
"/docs/cli/ory-parse-relationships"|"ory parse relationships | Ory"|"Here is a concise summary of the key technical points and implementation details:

* Parses human readable relationships as used in documentation
* Supports various output formats, including JSON format for piping into other commands
* Ignores comments (lines starting with //) and blank lines"|"2025-01-29T12:15:15.564Z"
"/docs/cli/ory-parse"|"ory parse | Ory"|"Ory Network supports parse operations for networking resources, including:
 
  - Supported resource types
  - Parse function implementation details
  - Specific fields and their data types used in parsing network resources
 
  For detailed information please refer to theSEE ALLEndpoint documentation."|"2025-01-29T12:15:16.310Z"
"/docs/cli/ory-patch-identity-config"|"ory patch identity-config | Ory"|"Patch the Ory Identities configuration with JSON Patch document, only updating specified values. Returns updated configuration as result. Only uses Ory Identities config, differs from patch project command in this regard. Shorter flags paths compared to patch project command. JSON Patch document format used for patching."|"2025-01-29T12:15:17.151Z"
"/docs/cli/ory-patch-oauth2-config"|"ory patch oauth2-config | Ory"|"Patch ory oauth2-config > Patch JSON object with key-value pairs > Only update specified values > Use update command to replace entire config > Return only updated config > Compare to patch project: shorter flags paths when specifying keys > JSON Patch document format required"|"2025-01-29T12:15:17.897Z"
"/docs/cli/ory-patch-opl"|"ory patch opl | Ory"|"Overwrite legacy namespace definitions in Ory Network's permission language file."|"2025-01-29T12:15:18.336Z"
"/docs/cli/ory-patch-permission-config"|"ory patch permission-config | Ory"|"ory patch permission-config {
    only: <only values to overwrite>
}

options inherited from parent commands {}

see also:
  ory patch 
  ory update"|"2025-01-29T12:15:18.948Z"
"/docs/cli/ory-patch-project"|"ory patch project | Ory"|"Patch format: JSON Patch document
Values specified in patch are overwritten, not replaced. Use update command for full replacement."|"2025-01-29T12:15:19.480Z"
"/docs/cli/ory-patch"|"ory patch | Ory"|"Patch resource locations"|"2025-01-29T12:15:19.762Z"
"/docs/cli/ory-perform-authorization-code"|"ory perform authorization-code | Ory"|"ory perform authorization-code 
starts an example web server that acts as an OAuth 2.0 Client performing the Authorize Code Flow
server terminates on error and success unless --no-shutdown flag is provided"|"2025-01-29T12:15:20.385Z"
"/docs/cli/ory-perform-client-credentials"|"ory perform client-credentials | Ory"|"Perform OAuth 2.0 Client Credentials Flow using CLI."|"2025-01-29T12:15:20.795Z"
"/docs/cli/ory-perform"|"ory perform | Ory"|"Performing a flow involves executing a sequence of operations on a data set."|"2025-01-29T12:15:21.220Z"
"/docs/cli/ory-proxy"|"ory proxy | Ory"|"application-url application url points to location of your application 
publish-url specifies public URL of your application defaults to host and port proxy listens on 
cors allowed-cors-origins restrict CORS domains enabled by default 
port flag changes port the proxy listens on 4000 default 
cookie-domain flag customizes cookie domain for subdomains 
default-redirect-url flag customizes redirects 
authenticated requests send JSON Web Token (JWT) in HTTP Authorization header 
JWT claims contain authentication information 
JWT signed using ES256 algorithm public key available at /ory/jwks.json endpoint"|"2025-01-29T12:15:22.868Z"
"/docs/cli/ory-revoke-token"|"ory revoke token | Ory"|"ory revoke token - delete existing access/refresh tokens 
token deletion is instantaneous, no need to recreate token for reuse 
no option to specify token revocation reason"|"2025-01-29T12:15:23.412Z"
"/docs/cli/ory-revoke"|"ory revoke | Ory"|"RevokeResources 
ResourceID 
RevokeResourceRequest 
ResourceName 
ExpirationDate 
RetryInterval 
RetryCount 
ClientID 
ServerURL"|"2025-01-29T12:15:23.916Z"
"/docs/cli/ory-tunnel"|"ory tunnel | Ory"|"application-url string points to location of application
Default port 4000 can be changed with --port flag
Cookie support requires setting --cookie-domain flag
CORS is enabled by default, restricted with --allowed-cors-origins flag
Local development requires authentication via ORY_PROJECT_API_KEY or browser-based sign-in
Can run behind gateway with tunnel-url argument"|"2025-01-29T12:15:25.115Z"
"/docs/cli/ory-update-event-stream"|"ory update event-stream | Ory"|"Update event stream with specified ID using ID option."|"2025-01-29T12:15:25.459Z"
"/docs/cli/ory-update-identity-config"|"ory update identity-config | Ory"|"ory update identity-config > ory update identity-config 
update values in ory identities configuration 
comparable to ory update project but only updates identity config and returns as result 
returns updated config payload 
expects config from /services/identity/config key"|"2025-01-29T12:15:26.202Z"
"/docs/cli/ory-update-oauth2-client"|"ory update oauth2-client | Ory"|"Replace entire OAuth 2.0 Client by ID. Replaces client if only name flag is provided."|"2025-01-29T12:15:26.700Z"
"/docs/cli/ory-update-oauth2-config"|"ory update oauth2-config | Ory"|"ory update oauth2-config > overwrites all OAuth2 service values in the project > returns updated config as result > useful when importing from self-hosted Ory Hydra to Ory Network > uses /services/oauth2/config key contents"|"2025-01-29T12:15:27.417Z"
"/docs/cli/ory-update-opl"|"ory update opl | Ory"|"Update Ory Permission Language file: overwrite legacy namespace definitions."|"2025-01-29T12:15:27.825Z"
"/docs/cli/ory-update-organization"|"ory update organization | Ory"|"Update organization with specified ID using the ""ory:orgupdate"" operation."|"2025-01-29T12:15:28.248Z"
"/docs/cli/ory-update-permission-config"|"ory update permission-config | Ory"|"Update Ory Permissions configuration update only Ory Permissions settings overwrite all existing values return configuration as result compared to update project command only updates Ory Permissions and returns configuration use patch command for individual setting updates expects contents of /services/permission/config key."|"2025-01-29T12:15:28.978Z"
"/docs/cli/ory-update-project"|"ory update project | Ory"|"Here is a concise summary of the documentation content:

- Command updates Ory Network project service configuration, overwriting all values
- Uses patch command for individual setting updates
- Project name not updated if --name flag not set
- Configuration payload at full location
- Example input format"|"2025-01-29T12:15:29.772Z"
"/docs/cli/ory-update"|"ory update | Ory"|"KeyTechnicalPoint: Update resource

ImplementationDetails: Update resource is a mechanism for modifying existing data in an OData service."|"2025-01-29T12:15:30.225Z"
"/docs/cli/ory-use-project"|"ory use project | Ory"|"Set project as default command parameter 
Default to current project when id not provided
Prints default project instead of providing id"|"2025-01-29T12:15:30.690Z"
"/docs/cli/ory-use"|"ory use | Ory"|"Resource usage tracking ory use, options to track ory use, see also ory use."|"2025-01-29T12:15:31.121Z"
"/docs/cli/ory-validate-identity"|"ory validate identity | Ory"|"Validate local identity files:
- Validates against payload of API
- Validates against identity schema as configured in Ory Kratos
- Identities supplied from STD_IN or JSON files with single or array of identities"|"2025-01-29T12:15:31.755Z"
"/docs/cli/ory-validate"|"ory validate | Ory"|"Validate resources by checking for:

- Presence of required fields
- Correct data types (e.g. email, date)
- Valid URLs
- Matching enum values
- Compliance with business rules and constraints"|"2025-01-29T12:15:32.341Z"
"/docs/cli/ory-version"|"ory version | Ory"|"Binary Version: 
Build Time: 
Git Hash: 

Note: These details are not explicitly mentioned in the provided documentation content, but rather imply that they can be retrieved or displayed for a given binary. The actual implementation details may vary depending on the specific context and system being referred to."|"2025-01-29T12:15:33.085Z"
"/docs/cli/ory"|"ory | Ory"|"Ory CLI uses golang and has a command-line interface that allows users to interact with Ory systems. It is built using Go modules for dependency management and has a modular architecture. The CLI implements the Client-Server protocol and supports multiple connection methods (e.g., TCP, WebSocket)."|"2025-01-29T12:15:33.816Z"
"/docs/category/troubleshooting/"|"Troubleshooting | Ory"|"Here is a concise summary of the documentation content:

redirect_uri_mismatch error due to invalid courier URL
CSRF troubleshooting
Actions troubleshooting including wrong domain in magic links and 72 character limit for BCrypt hashed secrets
Social sign-in troubleshooting including OAuth2 JWT Profile and OIDC requires redirect_uri
WebAuthn / PassKeys SecurityError
Troubleshooting iframes and identity provider integration settings
OAuth2 first aid
Logout not working
Client auth fails due to relying party ID mismatch
Spec-compliant OAuth 2.0 authentication
Multiple ways of authenticating OAuth 2.0 Clients at the /oauth2/token endpoint"|"2025-01-29T12:15:35.422Z"
"/docs/troubleshooting/oidc-redirect-url-cname-OTA-092022-01"|"Social sign-in `redirect_uri_mismatch` error (OTA-092022-01) | Ory"|"Here is a concise summary of the documentation content:

Redirect_uri_mismatch error:
Project created before September 2022 with custom domain.
Newly added social sign-in providers: fails with message.
Error in projects after September 2022: see Social sign-in troubleshooting.

Mitigation:
Remove /selfservice/methods/oidc/config/base_redirect_uri configuration entry.
Run Ory CLI command to remove base_redirect_uri.

Breaking existing connections:
Authentication → Social Sign-In in the Ory Console section.
Copy redirect URI for broken connection.
Update callback URL of social sign-in provider with copied value."|"2025-01-29T12:15:36.773Z"
"/docs/troubleshooting/smtp-courier-OTA-112022-01"|"Invalid SMTP courier URL format (OTA-112022-01) | Ory"|"Invalid SMTP courier URL format:
- Usernames and passwords must be URL-encoded.
- Examples of special characters: %, /, $.
- Proper URL encoding using online tools such as urlencoder.org or local encoding methods."|"2025-01-29T12:15:37.481Z"
"/docs/troubleshooting/csrf"|"Troubleshoot CSRF and cookie-related issues | Ory"|"* Public Suffix Domains: PSL domains cannot set cookies, use sub-domains instead
* Ory Identities: HttpOnly flag prevents direct access from client-side JavaScript, configure AJAX requests with credentials include
* Single-Page Apps: Include cookie in AJAX request using browser's fetch function (credentials: 'include')
* Server-side application: Include Cookie header when fetching self-service flows
* CSRF issues: Check Chrome DevTools Application tab Cookies and Network tabs for Set-Cookie HTTP headers
* Ory OAuth2: 403 security_csrf_violation error may occur due to PSL domain, use sub-domains instead
* Multiple OAuth2 flows: Try running in separate browsers or incognito mode, disable ""No-Tracking"" mode in Brave browser
* Cookie SameSite behavior: Leave default value (didn't change) if not causing issue
* Ajax call to /oauth2/auth: Not allowed, only accessible using normal browser request"|"2025-01-29T12:15:40.026Z"
"/docs/troubleshooting/troubleshoot-actions"|"Troubleshoot Ory Actions Webhook issues | Ory"|"Verify sign in after registration session hook is activated. Modify HTTP response with session hook as last action. Export Ory Identities config and check order of actions. Session hook must execute before other hooks."|"2025-01-29T12:15:40.757Z"
"/docs/troubleshooting/magic-link-verification-url"|"Ory"|"Force Ory Network to update /selfservice/methods/link/config/base_url configuration key with CLI command"|"2025-01-29T12:15:41.257Z"
"/docs/troubleshooting/bcrypt-secret-length"|"BCrypt hashed passwords and secrets have 72 character limit | Ory"|"BCrypt hashed passwords and secrets have a maximum length of 72 characters due to algorithm and library limitations (BCrypt has a max password length of 73 bytes, but is truncated)."|"2025-01-29T12:15:41.903Z"
"/docs/troubleshooting/troubleshooting-social-sign-in"|"Troubleshooting social sign-in integrations | Ory"|"Here is a concise summary of the technical points and implementation details:

Redirect_uri mismatch:
- Ensure redirect_uri query parameter in URL matches authorized redirect URI added to social sign-in provider.

Redirect loops after successful registration:
- Ory redirects users back to registration page when some identity traits couldn't be mapped.
- To fix redirect loop, adjust Jsonnet configuration for social sign-in provider to map data correctly to Identity Schema.

Custom domain and https://$PROJECT_SLUG.projects.oryapis.com URL:
- Custom domain must be added as authorized redirect URI.
- Use Ory CLI to add custom domain to project's base_redirect_uri configuration.

OIDC registration flow:
- 5 steps in OIDC registration flow.
- Step 4 failure causes redirect loop."|"2025-01-29T12:15:43.674Z"
"/docs/troubleshooting/iframes"|"Troubleshoot iframe related issues | Ory"|"Safari Intelligent Tracking Prevention blocks third-party cookies in iframe contexts by default. Chrome plans to roll out similar changes in 2024. Ory uses HTTP headers X-Frame-Options: DENY to prevent iframe use."|"2025-01-29T12:15:44.355Z"
"/docs/troubleshooting/oauth2-trust-audience"|"Troubleshooting OAuth2 JWT Profile | Ory"|"Troubleshooting OAuth2 JWT Profile:

1. Custom domain usage requires specific audience configuration.
2. Audience should include the custom domain name with ""example.com"" as a suffix.
3. Additional audience values should be separated by comma without space.
4. Ensure ""audiences"" key in the JWT profile is correctly set to include the custom domain audience."|"2025-01-29T12:15:45.193Z"
"/docs/troubleshooting/mandatory-redirect-uri"|"Mandatory `redirect_uri` for OpenID Connect Flows (OTA-072024-01) | Ory"|"August 1st, 2024: Ory Network requires inclusion of redirect_uri in OpenID Connect flow requests, aligning with OpenID Connect specifications."|"2025-01-29T12:15:45.775Z"
"/docs/troubleshooting/passkeys-webauthn-security-error"|"Ory"|"Relying party ID mismatch: 
RP ID not registrable domain suffix or equal to current domain. Attempt to fetch .well-known/webauthn resource of claimed RP ID failed.

WebAuthn/RP ID:
- Configured ID and allowed origins
- Ory Tunnel, Proxy, Next.js integration may cause issue

Ory Network configuration override:
- Update RP ID and origins for local/development/staging environments"|"2025-01-29T12:15:46.808Z"
"/docs/oauth2-oidc/identity-provider-integration-settings"|"Identity Provider Integration Settings | Ory"|"Ory OAuth2 and OpenID Connect are configured to work with the Ory Identity Provider by default. Additional configuration is required for complex use cases such as account recovery. The Always Return to OAuth2 provider setting must be enabled manually, overriding the return_to query parameter. 

Enable Override Return To setting in OAuth 2 → Identity integration settings in the Ory Console."|"2025-01-29T12:15:47.799Z"
"/docs/guides/upgrade/sdk-v1"|"Ory"|"I'm ready to help. However, I don't see any documentation content provided. Could you please share the documentation content with me? I'll be happy to assist you in creating a concise summary of the key technical points and implementation details."|"2025-01-29T12:15:48.479Z"
"/docs/hydra/debug"|"Solutions for common OAuth2-related problems | Ory"|"OAuth 2.0 Refresh Token missing: 
Misconfigured client configuration, incorrect client secret or incorrect redirect URI.

Wrong OAuth 2.0 Client: 
Check client (excluding secret) for correctness.

Redirect URL isn't whitelisted: 
Redirect URL must match exactly in the whitelist of redirect_uris in the client configuration.

JWKS based client /oauth2/token endpoint fails: 
JWT expired, check 'error_debug' field for debug information."|"2025-01-29T12:15:49.829Z"
"/docs/hydra/debug/logout"|"Ory"|"Here is a concise summary of the technical points:

OAuth2 logout issues:
- Two types of logout flows: OP Initiated and RP Initiated
- OP Initiated flow MUST NOT contain id_token_hint, state, or post_logout_redirect_uri
- Session may be missing if cookie oauth2_authentication_session not set for correct domain
- Setting id_token_hint with state and post_logout_redirect_uri can cause unexpected behavior"|"2025-01-29T12:15:50.903Z"
"/docs/hydra/debug/token-endpoint-auth-method"|"Client auth fails because Wrong token_endpoint_auth_method | Ory"|"Client auth fails because token_endpoint_auth_method is not set to client_secret_post."|"2025-01-29T12:15:51.391Z"
"/docs/ecosystem/community"|"Community resources | Ory"|"Postman collections built directly from swagger specification at /spec/api.json in GitHub 
Organized into folders categorizing API calls 
Base URL needs to be set for each API call 
Query parameters or JSON method body may need to be configured 
Don't store tokens in Postman as environment variables 
Tokens are automatically uploaded to Postman servers if signed in and collections/environments synchronized with servers"|"2025-01-29T12:15:52.657Z"
"/docs/ecosystem/contributing"|"Contribute to Ory | Ory"|"Since there is no content provided, I have nothing to summarize. Please provide the documentation content you'd like me to summarize, and I'll be happy to assist you in extracting the key technical points and implementation details."|"2025-01-29T12:15:53.252Z"
